customer_id,plan_type,country,company_size,days_active_last_30,last_login_days_ago,features_used,team_members_added,support_tickets,billing_issues,subscription_age_months,emails_opened_last_30,training_completed,monthly_fee,signup_date,churned
CUST-1200,Free,UK,Medium,21,25,6,7,5,0,25,3,1,0,2025-10-26,0
CUST-1201,Pro,UK,Small,12,24,1,19,1,1,12,4,1,79,2024-07-02,0
CUST-1202,Free,Nigeria,Medium,20,14,6,15,0,0,29,13,1,0,2025-11-01,0
CUST-1203,Free,US,Large,7,1,3,20,0,1,11,4,1,0,2024-07-12,0
CUST-1204,Starter,UK,Small,3,23,3,10,3,0,11,12,0,29,2024-01-02,1
CUST-1205,Starter,UK,Medium,26,13,3,19,1,0,26,3,1,29,2024-08-02,0
CUST-1206,Pro,Canada,Medium,3,15,10,20,5,0,14,3,1,79,2025-11-17,0
CUST-1207,Pro,Canada,Large,4,6,10,20,4,0,16,14,0,79,2025-08-09,1
CUST-1208,Starter,UK,Medium,0,3,8,20,1,1,10,3,0,29,2025-09-30,1
CUST-1209,Starter,Nigeria,Small,16,17,5,18,1,1,31,10,1,29,2025-04-27,0
CUST-1210,Enterprise,Germany,Small,1,23,4,18,0,0,31,1,0,249,2025-07-14,0
CUST-1211,Starter,Germany,Small,29,26,9,17,3,0,36,0,1,29,2024-02-01,0
CUST-1212,Starter,UK,Medium,7,4,9,18,3,0,10,11,1,29,2025-10-31,0
CUST-1213,Free,UK,Small,6,5,1,10,1,0,26,1,1,0,2024-01-15,1
CUST-1214,Pro,UK,Large,30,29,2,2,1,0,20,6,1,79,2024-11-13,0
CUST-1215,Pro,Nigeria,Small,14,26,8,7,2,0,9,11,1,79,2024-08-30,0
CUST-1216,Free,Canada,Small,25,6,5,19,5,0,15,0,1,0,2024-01-17,0
CUST-1217,Free,UK,Small,24,30,7,18,0,0,9,5,1,0,2025-06-17,0
CUST-1218,Pro,UK,Medium,4,14,1,9,5,0,7,15,0,79,2024-03-21,1
CUST-1219,Pro,US,Small,1,25,10,15,4,0,26,3,1,79,2025-10-17,1
CUST-1220,Starter,Nigeria,Small,6,0,5,4,4,0,24,1,1,29,2025-03-11,0
CUST-1221,Enterprise,UK,Small,30,23,3,19,3,1,12,14,0,249,2024-01-08,0
CUST-1222,Free,US,Small,7,3,10,8,0,0,20,14,1,0,2025-11-09,0
CUST-1223,Starter,Germany,Small,27,28,2,7,5,0,14,15,1,29,2024-10-13,0
CUST-1224,Enterprise,UK,Medium,6,24,2,10,3,0,22,2,1,249,2024-07-04,0
CUST-1225,Starter,UK,Small,29,0,9,15,4,0,16,6,0,29,2025-06-07,0
CUST-1226,Pro,US,Small,6,10,4,6,1,0,29,5,1,79,2025-02-25,0
CUST-1227,Starter,Nigeria,Medium,27,17,4,14,0,1,32,14,1,29,2025-04-10,0
CUST-1228,Starter,UK,Large,30,13,7,20,0,1,19,14,1,29,2024-03-23,0
CUST-1229,Enterprise,Germany,Medium,13,21,10,19,5,0,35,5,1,249,2025-07-20,0
CUST-1230,Starter,UK,Small,20,10,10,16,2,0,32,7,1,29,2025-10-04,0
CUST-1231,Pro,Germany,Large,17,9,2,5,5,0,20,7,0,79,2025-09-28,1
CUST-1232,Free,Canada,Large,5,26,3,14,1,0,20,5,1,0,2025-04-27,1
CUST-1233,Free,Canada,Medium,3,29,3,7,1,0,8,0,0,0,2024-11-20,0
CUST-1234,Free,Germany,Small,9,16,6,6,3,0,35,9,0,0,2025-02-22,1
CUST-1235,Pro,Nigeria,Medium,17,3,3,1,0,0,13,12,0,79,2024-02-20,0
CUST-1236,Starter,UK,Medium,11,23,5,12,3,0,6,6,1,29,2024-01-27,0
CUST-1237,Pro,UK,Small,15,14,4,5,1,0,16,7,1,79,2025-11-07,0
CUST-1238,Starter,Canada,Small,24,25,3,4,2,0,5,4,0,29,2025-06-28,1
CUST-1239,Enterprise,Germany,Medium,6,15,8,19,0,0,34,12,0,249,2024-03-02,0
CUST-1240,Free,UK,Medium,5,20,10,0,1,0,6,10,0,0,2025-10-18,1
CUST-1241,Pro,UK,Small,27,12,3,17,2,0,33,3,1,79,2024-06-19,0
CUST-1242,Pro,Nigeria,Medium,4,8,6,14,5,0,15,6,1,79,2024-10-12,0
CUST-1243,Pro,US,Small,2,10,7,9,4,0,15,11,1,79,2024-04-26,0
CUST-1244,Pro,Canada,Small,11,10,7,2,1,1,14,11,1,79,2024-01-04,1
CUST-1245,Pro,Canada,Medium,30,5,2,4,4,0,5,10,1,79,2024-03-06,0
CUST-1246,Pro,US,Small,14,0,3,12,3,0,26,12,0,79,2024-02-29,1
CUST-1247,Free,UK,Small,9,21,10,7,4,0,17,5,0,0,2025-05-16,1
CUST-1248,Free,Nigeria,Large,25,5,10,20,1,0,16,11,0,0,2024-08-16,0
CUST-1249,Enterprise,Nigeria,Small,19,12,4,1,4,0,35,15,1,249,2024-04-09,0
CUST-1250,Pro,Canada,Small,18,21,7,8,0,0,23,5,1,79,2024-04-28,0
CUST-1251,Pro,Nigeria,Large,15,23,2,16,1,1,13,13,0,79,2024-03-09,1
CUST-1252,Starter,US,Medium,27,30,3,17,2,0,33,2,0,29,2025-10-25,0
CUST-1253,Free,UK,Medium,10,21,7,12,4,0,29,15,1,0,2024-08-08,0
CUST-1254,Free,US,Large,7,4,7,0,0,0,34,10,0,0,2024-08-10,0
CUST-1255,Pro,Germany,Small,2,14,10,11,3,0,34,9,0,79,2025-11-07,1
CUST-1256,Starter,Canada,Medium,22,26,3,19,3,0,27,14,1,29,2025-05-18,0
CUST-1257,Free,Nigeria,Small,6,17,1,19,4,0,15,3,1,0,2024-07-29,0
CUST-1258,Starter,Germany,Medium,22,19,3,20,3,1,9,4,1,29,2025-07-28,0
CUST-1259,Free,Nigeria,Small,28,13,5,4,2,0,26,8,1,0,2024-09-18,0
CUST-1260,Starter,UK,Medium,6,14,7,7,1,0,3,7,1,29,2025-06-01,0
CUST-1261,Starter,UK,Small,13,25,4,14,0,0,36,2,0,29,2024-09-04,0
CUST-1262,Pro,UK,Small,1,4,1,2,5,0,5,5,1,79,2024-09-13,1
CUST-1263,Starter,Nigeria,Medium,9,25,6,5,4,0,20,9,1,29,2024-03-03,1
CUST-1264,Starter,Germany,Medium,18,3,2,12,3,0,20,0,1,29,2025-01-26,1
CUST-1265,Free,UK,Medium,25,1,3,11,1,1,5,2,1,0,2025-06-23,0
CUST-1266,Free,Germany,Small,8,6,4,18,5,0,10,9,1,0,2025-02-20,0
CUST-1267,Starter,Nigeria,Small,15,9,6,17,2,0,16,13,1,29,2024-02-22,0
CUST-1268,Starter,Germany,Medium,18,15,6,0,3,1,25,11,0,29,2024-02-07,1
CUST-1269,Pro,Nigeria,Medium,17,9,7,6,3,1,25,6,0,79,2024-11-03,0
CUST-1270,Starter,Nigeria,Medium,8,17,5,11,0,0,30,6,1,29,2025-10-12,0
CUST-1271,Pro,Canada,Large,15,16,7,9,2,1,14,1,1,79,2024-02-22,1
CUST-1272,Pro,Nigeria,Medium,12,29,2,11,2,0,22,2,1,79,2025-08-28,0
CUST-1273,Pro,Nigeria,Medium,9,20,1,10,4,0,28,14,1,79,2025-08-28,1
CUST-1274,Free,US,Medium,24,27,10,3,5,0,30,6,1,0,2025-03-27,0
CUST-1275,Starter,UK,Large,19,12,8,18,0,1,19,11,1,29,2025-04-05,0
CUST-1276,Free,Canada,Medium,13,0,1,5,4,0,20,5,1,0,2025-04-30,0
CUST-1277,Free,Canada,Medium,11,0,2,8,0,0,35,12,0,0,2024-05-16,0
CUST-1278,Enterprise,Canada,Medium,24,14,10,19,2,0,22,6,1,249,2025-01-06,0
CUST-1279,Free,US,Medium,18,0,6,9,0,0,15,9,1,0,2024-09-12,0
CUST-1280,Starter,Nigeria,Small,6,5,1,4,0,0,11,8,0,29,2025-01-29,0
CUST-1281,Pro,UK,Small,22,24,10,12,0,0,34,7,1,79,2024-02-06,0
CUST-1282,Pro,Germany,Large,14,25,3,8,1,1,24,5,1,79,2025-10-15,1
CUST-1283,Starter,Nigeria,Medium,15,12,7,1,1,0,6,11,1,29,2024-05-26,0
CUST-1284,Free,US,Medium,26,26,8,17,5,0,17,13,1,0,2024-01-08,0
CUST-1285,Starter,Nigeria,Large,7,27,4,20,5,0,28,3,0,29,2024-09-07,1
CUST-1286,Starter,Nigeria,Medium,9,0,3,0,2,1,31,13,1,29,2025-10-08,0
CUST-1287,Free,US,Small,30,4,1,20,0,0,36,15,1,0,2025-07-24,0
CUST-1288,Starter,Canada,Medium,3,30,9,11,2,0,9,12,0,29,2025-09-26,0
CUST-1289,Free,Canada,Medium,18,8,10,9,1,1,10,9,1,0,2025-03-22,0
CUST-1290,Free,UK,Small,18,29,6,1,0,0,21,8,0,0,2024-09-19,0
CUST-1291,Starter,UK,Small,30,24,6,8,4,0,34,6,1,29,2025-09-23,1
CUST-1292,Free,Canada,Small,27,16,9,1,1,0,31,4,1,0,2025-03-14,0
CUST-1293,Starter,Germany,Small,20,15,1,13,1,1,29,1,1,29,2024-09-15,0
CUST-1294,Pro,Nigeria,Small,26,7,6,10,1,0,11,8,1,79,2024-11-18,0
CUST-1295,Pro,Germany,Small,14,16,5,10,0,0,33,13,1,79,2025-06-13,0
CUST-1296,Free,Nigeria,Small,13,14,6,16,5,1,1,15,0,0,2024-10-27,1
CUST-1297,Free,Canada,Small,0,23,8,3,3,0,21,6,1,0,2025-04-29,0
CUST-1298,Free,UK,Small,15,0,5,12,4,0,23,8,0,0,2024-04-01,1
CUST-1299,Pro,UK,Medium,9,11,2,6,4,0,9,10,0,79,2024-06-12,1
CUST-1300,Pro,Germany,Large,18,4,2,15,2,0,1,8,1,79,2025-10-17,0
CUST-1301,Free,UK,Medium,29,23,10,0,0,0,21,9,1,0,2024-11-30,0
CUST-1302,Enterprise,Canada,Small,21,5,5,12,5,0,22,4,1,249,2024-11-10,0
CUST-1303,Free,Germany,Small,2,24,3,0,1,1,4,6,0,0,2024-08-25,1
CUST-1304,Starter,Nigeria,Small,4,0,10,10,3,0,1,4,1,29,2025-11-16,0
CUST-1305,Pro,UK,Small,8,24,3,5,0,0,10,14,1,79,2024-03-23,0
CUST-1306,Pro,US,Small,17,0,8,19,0,0,15,2,0,79,2025-10-30,0
CUST-1307,Pro,UK,Small,10,9,7,2,5,0,36,9,1,79,2024-04-18,0
CUST-1308,Pro,Nigeria,Small,15,9,1,11,3,0,29,7,0,79,2024-06-26,1
CUST-1309,Starter,Germany,Medium,1,2,5,4,1,1,5,7,1,29,2024-09-06,0
CUST-1310,Pro,Nigeria,Small,11,16,9,8,0,0,29,8,1,79,2025-07-20,0
CUST-1311,Free,US,Small,21,18,4,11,4,1,27,10,1,0,2025-10-28,1
CUST-1312,Pro,Canada,Medium,5,27,1,9,4,0,25,13,0,79,2024-03-31,1
CUST-1313,Starter,UK,Small,10,10,8,18,3,0,16,11,0,29,2024-12-04,0
CUST-1314,Pro,Germany,Small,26,28,5,4,1,0,16,5,0,79,2025-09-29,1
CUST-1315,Starter,Canada,Medium,7,17,2,4,3,0,36,1,0,29,2024-06-17,0
CUST-1316,Pro,Nigeria,Medium,11,1,1,8,0,0,25,2,0,79,2024-05-18,0
CUST-1317,Starter,Germany,Medium,28,8,3,19,4,0,1,12,0,29,2025-05-31,0
CUST-1318,Pro,Canada,Small,26,23,9,16,2,0,5,10,0,79,2025-07-31,0
CUST-1319,Free,Germany,Small,29,16,1,9,3,0,20,11,1,0,2025-09-14,0
CUST-1320,Free,US,Small,1,27,4,20,2,0,5,15,1,0,2024-07-02,1
CUST-1321,Free,US,Small,8,13,8,0,2,0,36,9,0,0,2024-06-18,0
CUST-1322,Free,UK,Large,14,3,8,15,5,0,29,10,1,0,2024-12-27,0
CUST-1323,Pro,UK,Medium,1,28,10,14,4,0,34,14,0,79,2024-08-31,0
CUST-1324,Free,US,Small,28,16,8,16,3,0,18,5,1,0,2024-05-17,0
CUST-1325,Enterprise,Germany,Medium,0,16,10,19,2,0,2,0,1,249,2024-01-28,0
CUST-1326,Starter,US,Small,9,11,8,12,0,0,16,13,0,29,2025-06-02,0
CUST-1327,Free,UK,Large,1,27,4,0,5,0,29,1,0,0,2025-02-01,1
CUST-1328,Pro,US,Small,11,19,8,7,1,0,33,7,0,79,2024-11-28,1
CUST-1329,Pro,US,Small,22,17,9,4,5,0,16,10,1,79,2024-11-12,0
CUST-1330,Starter,Germany,Small,7,2,7,5,1,1,35,7,1,29,2025-07-16,1
CUST-1331,Starter,Canada,Medium,4,10,2,19,4,0,17,5,0,29,2025-03-01,1
CUST-1332,Pro,UK,Medium,21,24,9,13,3,0,4,2,1,79,2024-05-15,1
CUST-1333,Free,Germany,Small,27,17,8,10,3,0,4,13,0,0,2025-11-20,0
CUST-1334,Enterprise,US,Small,0,3,5,5,1,0,25,1,0,249,2025-10-02,1
CUST-1335,Enterprise,US,Small,14,16,3,10,0,0,33,12,0,249,2024-09-23,1
CUST-1336,Pro,Canada,Small,5,17,7,12,1,1,14,15,1,79,2024-04-16,0
CUST-1337,Free,UK,Large,11,4,2,11,1,0,24,15,1,0,2025-07-13,1
CUST-1338,Pro,UK,Small,30,13,3,1,3,0,11,5,1,79,2024-05-17,0
CUST-1339,Free,Nigeria,Small,7,9,9,20,2,0,25,0,1,0,2025-09-06,1
CUST-1340,Free,UK,Medium,12,14,4,2,0,0,28,13,0,0,2024-02-16,0
CUST-1341,Starter,Canada,Small,18,0,4,3,3,1,7,9,1,29,2025-10-26,0
CUST-1342,Starter,Nigeria,Medium,26,15,3,16,5,0,36,5,1,29,2025-01-02,1
CUST-1343,Pro,Nigeria,Medium,0,10,5,5,1,0,10,8,1,79,2024-01-06,1
CUST-1344,Pro,US,Small,10,22,3,6,2,0,36,6,1,79,2025-06-06,0
CUST-1345,Pro,US,Large,19,19,9,14,0,0,31,8,0,79,2025-06-12,1
CUST-1346,Starter,UK,Medium,0,5,3,10,4,0,19,1,0,29,2025-10-16,1
CUST-1347,Starter,Nigeria,Small,29,23,2,2,0,1,18,10,0,29,2024-09-28,1
CUST-1348,Starter,US,Small,7,28,5,5,0,0,6,13,1,29,2024-03-06,0
CUST-1349,Enterprise,Canada,Small,4,21,6,1,1,0,28,4,1,249,2025-02-23,0
CUST-1350,Free,US,Medium,16,15,1,13,1,0,7,8,1,0,2024-12-04,0
CUST-1351,Pro,US,Medium,29,29,6,8,4,0,12,6,1,79,2025-05-12,0
CUST-1352,Starter,Nigeria,Medium,7,1,10,17,4,0,34,8,0,29,2025-04-13,0
CUST-1353,Starter,Nigeria,Large,24,0,3,18,4,0,25,13,1,29,2024-11-26,0
CUST-1354,Pro,Germany,Medium,9,23,4,11,3,0,17,10,1,79,2025-09-30,0
CUST-1355,Starter,Canada,Medium,1,23,6,12,3,0,33,15,1,29,2024-05-10,0
CUST-1356,Pro,Nigeria,Small,8,8,8,11,1,1,23,5,1,79,2025-06-13,0
CUST-1357,Enterprise,UK,Small,23,21,9,11,1,0,9,15,1,249,2025-08-23,0
CUST-1358,Starter,Canada,Small,22,11,6,17,4,0,6,14,1,29,2025-03-13,0
CUST-1359,Starter,Canada,Medium,2,16,7,8,3,0,2,6,1,29,2024-08-30,1
CUST-1360,Starter,Nigeria,Small,17,29,5,16,2,0,9,9,1,29,2025-04-07,1
CUST-1361,Enterprise,Canada,Small,6,24,9,20,3,0,3,4,0,249,2024-12-15,0
CUST-1362,Free,Nigeria,Small,14,27,4,15,1,1,16,5,1,0,2024-01-17,0
CUST-1363,Pro,US,Small,20,28,10,16,3,0,25,0,0,79,2025-04-10,1
CUST-1364,Pro,Germany,Medium,21,14,6,20,1,0,24,0,1,79,2024-12-28,1
CUST-1365,Pro,US,Small,19,29,5,7,4,0,29,1,0,79,2024-07-28,0
CUST-1366,Free,Nigeria,Medium,17,18,1,10,4,0,26,10,1,0,2025-09-02,0
CUST-1367,Pro,Nigeria,Small,24,26,5,1,4,0,35,13,1,79,2025-06-08,0
CUST-1368,Enterprise,US,Medium,2,21,5,7,2,1,23,3,0,249,2025-11-29,1
CUST-1369,Free,UK,Small,27,9,9,11,2,0,4,10,0,0,2025-02-23,0
CUST-1370,Free,UK,Small,29,28,1,20,1,0,14,8,1,0,2024-05-12,0
CUST-1371,Enterprise,UK,Medium,22,25,5,0,0,0,7,6,1,249,2024-01-14,0
CUST-1372,Free,Nigeria,Small,13,30,7,12,5,0,8,5,0,0,2024-02-13,0
CUST-1373,Pro,Canada,Small,23,26,6,20,2,0,19,14,0,79,2025-01-11,0
CUST-1374,Starter,Nigeria,Small,1,11,6,16,1,1,2,0,1,29,2024-10-21,0
CUST-1375,Free,Canada,Small,13,13,7,13,3,0,1,4,1,0,2025-01-30,0
CUST-1376,Pro,US,Small,21,30,6,13,4,1,13,10,0,79,2024-04-13,1
CUST-1377,Starter,Germany,Small,10,8,5,15,4,0,24,11,1,29,2025-03-20,0
CUST-1378,Starter,Canada,Medium,15,26,10,16,4,0,32,12,1,29,2024-03-02,1
CUST-1379,Starter,UK,Medium,7,12,5,5,1,0,30,3,0,29,2025-07-18,0
CUST-1380,Starter,Nigeria,Small,6,2,9,6,4,0,6,4,1,29,2025-02-15,0
CUST-1381,Free,US,Large,10,20,8,0,2,1,33,10,0,0,2025-09-21,0
CUST-1382,Starter,UK,Small,2,28,10,14,3,0,23,8,0,29,2024-11-16,1
CUST-1383,Enterprise,US,Medium,16,13,4,19,4,0,10,11,0,249,2024-05-10,0
CUST-1384,Starter,Germany,Medium,13,20,4,20,1,0,15,15,1,29,2024-07-17,0
CUST-1385,Pro,Nigeria,Medium,5,9,10,17,3,0,23,2,1,79,2024-02-05,0
CUST-1386,Starter,Nigeria,Small,7,15,5,12,4,0,36,3,1,29,2024-08-03,0
CUST-1387,Pro,Germany,Small,21,6,3,1,0,0,1,7,0,79,2025-08-08,0
CUST-1388,Free,Nigeria,Small,4,3,8,18,4,0,8,2,0,0,2024-11-01,1
CUST-1389,Enterprise,Canada,Small,26,26,7,14,5,0,3,12,1,249,2025-07-20,0
CUST-1390,Starter,US,Small,27,19,5,11,2,0,14,2,0,29,2024-01-12,1
CUST-1391,Free,UK,Small,7,22,10,14,3,0,17,12,0,0,2024-03-23,0
CUST-1392,Free,Germany,Small,1,24,3,17,2,1,34,8,1,0,2024-02-01,1
CUST-1393,Free,Canada,Small,14,30,5,13,0,0,6,4,1,0,2025-02-11,1
CUST-1394,Starter,UK,Medium,11,10,3,5,0,1,5,9,0,29,2024-03-26,0
CUST-1395,Starter,UK,Large,30,15,10,11,5,0,29,0,1,29,2025-02-14,0
CUST-1396,Pro,Germany,Large,16,19,5,19,2,0,35,6,0,79,2025-07-16,0
CUST-1397,Starter,Canada,Small,0,3,1,5,3,0,18,6,1,29,2024-09-12,1
CUST-1398,Free,UK,Medium,14,21,6,8,0,0,30,14,1,0,2024-08-28,1
CUST-1399,Pro,UK,Large,13,21,10,3,0,1,15,5,1,79,2025-03-27,1
CUST-1400,Pro,Canada,Small,19,22,4,16,4,0,15,15,1,79,2024-01-01,1
CUST-1401,Free,Nigeria,Small,21,30,4,1,5,0,16,5,1,0,2025-08-23,0
CUST-1402,Free,UK,Large,15,16,8,15,1,0,33,2,0,0,2024-10-08,0
CUST-1403,Free,US,Small,28,12,2,13,0,0,10,2,0,0,2025-10-12,0
CUST-1404,Pro,Canada,Small,8,10,4,7,3,0,19,15,1,79,2025-08-21,1
CUST-1405,Pro,UK,Small,0,29,2,13,3,0,3,9,1,79,2025-05-28,0
CUST-1406,Starter,Germany,Small,27,2,1,1,4,0,36,10,1,29,2025-11-10,0
CUST-1407,Pro,US,Medium,16,8,10,15,3,0,4,8,1,79,2024-04-28,0
CUST-1408,Pro,UK,Medium,28,5,3,3,4,0,11,0,0,79,2025-05-19,0
CUST-1409,Starter,US,Small,12,21,8,0,0,0,33,6,1,29,2024-03-20,1
CUST-1410,Pro,US,Small,20,20,6,19,0,0,28,12,0,79,2025-09-14,0
CUST-1411,Free,Nigeria,Medium,25,10,7,13,0,0,32,11,0,0,2025-11-07,0
CUST-1412,Free,US,Medium,20,15,2,7,0,0,16,10,1,0,2024-08-06,0
CUST-1413,Starter,Nigeria,Small,4,18,6,2,1,0,9,9,1,29,2025-05-31,0
CUST-1414,Free,Canada,Large,9,26,8,4,5,0,11,6,1,0,2025-04-10,1
CUST-1415,Starter,Nigeria,Small,5,4,8,5,5,0,6,7,1,29,2025-06-01,1
CUST-1416,Enterprise,Germany,Small,23,13,4,7,1,0,27,5,1,249,2025-05-16,0
CUST-1417,Free,UK,Medium,18,16,6,5,0,0,12,7,0,0,2024-02-27,1
CUST-1418,Free,Canada,Small,24,2,5,5,3,0,22,0,1,0,2024-12-02,0
CUST-1419,Starter,Canada,Medium,12,3,9,3,4,1,21,0,0,29,2025-05-24,0
CUST-1420,Enterprise,Germany,Medium,0,15,8,6,5,1,33,8,0,249,2025-09-05,1
CUST-1421,Starter,Nigeria,Medium,19,15,2,18,2,0,17,11,0,29,2025-03-01,1
CUST-1422,Starter,UK,Small,24,20,7,6,4,0,29,3,0,29,2025-07-13,0
CUST-1423,Free,Nigeria,Small,14,25,7,2,2,1,10,2,1,0,2025-01-04,1
CUST-1424,Free,US,Small,13,24,1,7,2,0,18,5,1,0,2025-02-14,0
CUST-1425,Enterprise,Nigeria,Small,7,3,1,0,0,0,13,9,0,249,2025-11-05,0
CUST-1426,Enterprise,Canada,Medium,9,18,4,0,2,0,27,11,0,249,2025-03-07,1
CUST-1427,Free,UK,Medium,8,25,5,13,0,0,10,15,0,0,2024-07-14,1
CUST-1428,Enterprise,Nigeria,Medium,16,16,4,5,1,0,32,12,1,249,2025-01-11,0
CUST-1429,Pro,UK,Large,8,12,7,9,3,1,3,11,1,79,2024-12-30,0
CUST-1430,Pro,UK,Medium,2,25,3,13,2,0,22,8,1,79,2025-10-05,1
CUST-1431,Starter,US,Small,10,21,7,3,3,0,27,15,1,29,2025-02-08,0
CUST-1432,Starter,US,Small,11,22,8,5,0,0,3,9,1,29,2025-05-06,0
CUST-1433,Starter,Canada,Medium,9,25,6,15,2,0,33,10,1,29,2024-03-06,0
CUST-1434,Pro,Germany,Small,24,30,6,20,4,0,2,3,0,79,2025-01-25,0
CUST-1435,Free,UK,Small,16,23,8,0,1,0,11,8,1,0,2024-03-23,0
CUST-1436,Free,Germany,Small,16,27,8,5,5,0,10,14,0,0,2025-04-25,1
CUST-1437,Starter,Canada,Medium,24,0,7,8,1,1,33,4,0,29,2024-08-16,0
CUST-1438,Pro,UK,Small,10,11,6,14,2,0,7,12,1,79,2024-08-12,0
CUST-1439,Free,UK,Medium,29,3,6,11,1,0,15,6,1,0,2024-04-22,0
CUST-1440,Pro,Germany,Medium,21,10,10,2,5,0,26,2,1,79,2025-10-13,0
CUST-1441,Enterprise,Nigeria,Small,3,4,6,10,4,0,11,2,0,249,2024-07-03,0
CUST-1442,Free,US,Small,6,1,8,14,3,0,27,11,1,0,2025-05-26,0
CUST-1443,Pro,Nigeria,Small,20,16,1,2,4,1,7,2,0,79,2024-06-21,1
CUST-1444,Starter,Germany,Medium,25,7,5,13,1,1,1,7,0,29,2025-06-06,0
CUST-1445,Pro,US,Medium,13,5,3,1,5,0,10,13,0,79,2025-11-01,0
CUST-1446,Free,Nigeria,Large,6,20,8,3,3,0,21,5,1,0,2024-07-23,0
CUST-1447,Pro,US,Medium,23,28,6,18,5,0,15,8,1,79,2025-06-21,0
CUST-1448,Pro,UK,Small,7,8,2,11,4,0,30,8,1,79,2024-11-14,0
CUST-1449,Enterprise,Nigeria,Small,0,12,7,1,0,0,30,7,0,249,2024-06-07,0
CUST-1450,Pro,US,Medium,23,10,7,16,0,1,8,0,0,79,2024-10-04,0
CUST-1451,Starter,US,Small,21,28,5,2,3,0,24,5,0,29,2024-05-27,1
CUST-1452,Pro,US,Small,3,15,8,9,3,0,19,3,1,79,2024-03-23,1
CUST-1453,Pro,Nigeria,Small,28,15,5,15,3,0,3,3,1,79,2025-02-22,0
CUST-1454,Starter,Canada,Small,29,26,1,8,0,0,15,2,1,29,2025-06-21,1
CUST-1455,Free,Nigeria,Small,11,1,9,10,4,0,36,11,1,0,2025-08-05,0
CUST-1456,Enterprise,Germany,Small,23,9,4,20,3,0,6,8,0,249,2025-07-02,0
CUST-1457,Pro,Nigeria,Small,2,11,2,14,0,0,18,1,0,79,2025-01-26,1
CUST-1458,Pro,US,Small,12,7,4,2,3,0,19,0,1,79,2024-05-12,0
CUST-1459,Free,UK,Medium,19,10,9,15,3,0,30,13,1,0,2025-09-29,0
CUST-1460,Pro,Nigeria,Medium,30,29,2,20,5,0,13,14,1,79,2025-09-18,1
CUST-1461,Starter,Nigeria,Small,5,9,4,20,3,0,12,9,1,29,2025-08-26,0
CUST-1462,Pro,US,Medium,10,12,2,20,0,1,34,2,1,79,2024-08-29,0
CUST-1463,Free,UK,Small,22,24,5,11,4,0,12,12,0,0,2025-03-26,0
CUST-1464,Pro,UK,Small,3,16,3,4,0,0,24,14,0,79,2024-07-18,0
CUST-1465,Enterprise,Germany,Large,19,6,10,6,0,0,4,3,1,249,2024-04-26,0
CUST-1466,Free,Nigeria,Medium,15,23,2,8,3,0,36,3,1,0,2024-08-06,0
CUST-1467,Enterprise,UK,Medium,6,2,9,20,5,0,14,5,0,249,2024-10-31,0
CUST-1468,Starter,UK,Small,21,29,5,17,2,0,17,0,0,29,2024-08-30,1
CUST-1469,Pro,Canada,Small,28,19,10,20,2,0,3,0,1,79,2024-10-18,0
CUST-1470,Pro,Canada,Large,10,12,5,7,2,0,23,1,1,79,2024-10-27,0
CUST-1471,Starter,UK,Small,23,18,1,11,0,0,13,3,0,29,2025-11-14,0
CUST-1472,Pro,Germany,Small,0,6,6,19,3,0,9,6,1,79,2025-01-22,0
CUST-1473,Pro,UK,Medium,25,8,7,1,2,0,21,5,0,79,2025-08-10,0
CUST-1474,Starter,US,Medium,28,18,1,9,1,0,8,14,1,29,2024-07-27,1
CUST-1475,Starter,Nigeria,Large,26,12,9,18,1,0,17,10,0,29,2024-11-09,0
CUST-1476,Pro,Germany,Small,6,21,8,8,1,0,16,8,1,79,2025-09-08,0
CUST-1477,Pro,US,Large,11,7,8,7,4,0,16,15,1,79,2024-01-26,0
CUST-1478,Pro,Germany,Small,6,21,7,0,3,0,28,6,0,79,2024-03-19,1
CUST-1479,Pro,US,Small,26,17,5,5,0,1,16,11,1,79,2024-05-07,0
CUST-1480,Starter,Nigeria,Medium,22,28,3,11,0,1,14,4,0,29,2025-02-16,1
CUST-1481,Pro,Nigeria,Small,6,22,9,18,3,0,20,5,1,79,2024-05-16,0
CUST-1482,Free,Canada,Small,9,1,7,16,5,0,34,9,1,0,2024-11-29,0
CUST-1483,Starter,US,Medium,29,17,10,1,5,0,29,8,0,29,2025-07-01,0
CUST-1484,Free,Canada,Small,15,17,10,10,4,0,3,0,0,0,2025-01-22,0
CUST-1485,Starter,US,Small,25,10,8,17,3,0,10,10,1,29,2025-07-24,0
CUST-1486,Starter,Canada,Small,7,30,6,10,5,0,20,8,0,29,2024-08-17,0
CUST-1487,Starter,Nigeria,Small,8,0,5,17,4,0,2,5,1,29,2025-02-24,0
CUST-1488,Pro,Germany,Small,8,13,8,7,2,0,27,11,0,79,2024-05-03,0
CUST-1489,Starter,Canada,Medium,1,15,3,14,2,0,32,3,1,29,2024-03-28,0
CUST-1490,Starter,US,Medium,12,10,7,8,4,0,10,11,1,29,2024-05-20,0
CUST-1491,Free,US,Small,12,0,2,14,3,0,17,15,1,0,2024-02-20,0
CUST-1492,Starter,Nigeria,Medium,22,29,3,6,2,0,33,4,0,29,2025-07-20,0
CUST-1493,Free,US,Small,22,6,2,19,3,0,6,12,0,0,2025-02-08,1
CUST-1494,Free,UK,Small,3,30,5,12,5,0,18,15,0,0,2024-12-02,1
